link_id,tmc_corridor_name,tmc_road_sequence,tmc,link_type_name,from_node_id,to_node_id,geometry,link_type_code,FT,AT,nlanes,link_distance_VDF,free_speed,capacity,k_critical,v_congestion_cutoff,AM_Volume,AM_speed_BPR,AM_speed_QVDF,AM_t0,AM_t3,AM_P, AM_D,AM_DC_ratio,AM_mu,MD_Volume,MD_speed_BPR,MD_speed_QVDF,MD_t0,MD_t3,MD_P, MD_D,MD_DC_ratio,MD_mu,PM_Volume,PM_speed_BPR,PM_speed_QVDF,PM_t0,PM_t3,PM_P, PM_D,PM_DC_ratio,PM_mu,vh06,vh07,vh08,vh09,vh10,vh11,vh12,vh13,vh14,vh15,vh16,vh17,vh18,vh19,vrh06,vrh07,vrh08,vrh09,vrh10,vrh11,vrh12,vrh13,vrh14,vrh15,vrh16,vrh17,vrh18,vrh19,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,vr06:00,vr06:15,vr06:30,vr06:45,vr07:00,vr07:15,vr07:30,vr07:45,vr08:00,vr08:15,vr08:30,vr08:45,vr09:00,vr09:15,vr09:30,vr09:45,vr10:00,vr10:15,vr10:30,vr10:45,vr11:00,vr11:15,vr11:30,vr11:45,vr12:00,vr12:15,vr12:30,vr12:45,vr13:00,vr13:15,vr13:30,vr13:45,vr14:00,vr14:15,vr14:30,vr14:45,vr15:00,vr15:15,vr15:30,vr15:45,vr16:00,vr16:15,vr16:30,vr16:45,vr17:00,vr17:15,vr17:30,vr17:45,vr18:00,vr18:15,vr18:30,vr18:45,vr19:00,vr19:15,vr19:30,vr19:45,
201317BA,,-1,,,202588,202602,"LINESTRING (-112.419687 33.637225, -112.417145 33.637211)",,2,3,0,0.146540,39.000000,900.000000,45.000000,33.150002,4.284966,38.999991, 38.999932,7.749998,7.750002, 0.000003,0.514853,0.000572,33.150002, 4.284966,38.999991, 38.999932,7.749998,7.750002, 0.000003,0.514853,0.000572,33.150002, 4.284966,38.999991, 38.999932,7.749998,7.750002, 0.000003,0.514853,0.000572,33.150002, 39.000,38.512,39.000,39.000,39.000,39.000,38.512,39.000,39.000,38.569,37.628,37.478,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,33.150,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,38.765,38.530,38.294,38.059,37.824,37.589,37.353,31.415,37.543,38.029,38.514,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.948,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201318AB,,-1,,,202588,202587,"LINESTRING (-112.419678 33.638828, -112.418616 33.636979)",,7,3,0,0.141380,15.000000,1200.000000,45.000000,12.750000,42.325211,14.999366, 14.995108,7.749693,7.750307, 0.000613,15.028286,0.012524,12.750000, 42.325211,14.999366, 14.995108,7.749693,7.750307, 0.000613,15.028286,0.012524,12.750000, 42.325211,14.999366, 14.995108,7.749693,7.750307, 0.000613,15.028286,0.012524,12.750000, 14.999,14.809,14.998,14.998,14.995,14.991,14.801,14.992,14.997,14.839,14.487,14.427,15.000,15.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,15.000,14.999,14.999,14.998,14.997,14.997,14.996,12.745,14.996,14.997,14.998,14.999,15.000,14.999,14.998,14.997,14.996,14.996,14.995,14.994,14.993,14.992,14.991,14.990,14.989,14.989,12.739,14.989,14.990,14.991,14.993,14.994,14.995,14.996,14.998,14.999,15.000,14.912,14.824,14.736,14.648,14.561,14.473,14.385,12.099,14.458,14.638,14.819,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.949,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201319AB,,-1,,,202607,202586,"LINESTRING (-112.418467 33.640626, -112.419381 33.639043)",,7,3,0,0.123840,15.000000,1200.000000,45.000000,12.750000,4.080706,14.999988, 14.999907,7.749994,7.750006, 0.000012,1.448924,0.001207,12.750000, 4.080706,14.999988, 14.999907,7.749994,7.750006, 0.000012,1.448924,0.001207,12.750000, 4.080706,14.999988, 14.999907,7.749994,7.750006, 0.000012,1.448924,0.001207,12.750000, 15.000,14.812,15.000,15.000,15.000,15.000,14.812,15.000,15.000,14.801,14.365,14.333,15.000,15.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,12.750,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,12.750,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,14.891,14.782,14.674,14.565,14.456,14.347,14.238,11.950,14.324,14.549,14.775,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.937,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201320AB,,-1,,,202618,202588,"LINESTRING (-112.426753 33.637269, -112.419688 33.637225)",,2,3,0,0.407290,39.000000,900.000000,45.000000,33.150002,28.151129,38.999791, 38.998353,7.749960,7.750040, 0.000081,3.382452,0.003758,33.150002, 28.151129,38.999791, 38.998353,7.749960,7.750040, 0.000081,3.382452,0.003758,33.150002, 28.151129,38.999791, 38.998353,7.749960,7.750040, 0.000081,3.382452,0.003758,33.150002, 39.000,38.511,38.999,38.999,38.998,38.997,38.508,38.997,38.999,38.641,37.858,37.655,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,38.999,38.999,38.999,38.999,33.148,38.999,38.999,38.999,39.000,39.000,39.000,38.999,38.999,38.999,38.998,38.998,38.998,38.997,38.997,38.996,38.996,38.996,38.995,33.145,38.996,38.996,38.997,38.997,38.998,38.998,38.999,38.999,39.000,39.000,38.804,38.609,38.413,38.217,38.021,37.826,37.630,31.697,37.795,38.196,38.598,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.956,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201320BA,,-1,,,202588,202618,"LINESTRING (-112.419668 33.640431, -112.426733 33.640475)",,2,3,0,0.407290,39.000000,900.000000,45.000000,33.150002,28.878185,38.999782, 38.998281,7.749958,7.750042, 0.000084,3.469810,0.003855,33.150002, 28.878185,38.999782, 38.998281,7.749958,7.750042, 0.000084,3.469810,0.003855,33.150002, 28.878185,38.999782, 38.998281,7.749958,7.750042, 0.000084,3.469810,0.003855,33.150002, 39.000,38.511,38.999,38.999,38.998,38.996,38.508,38.997,38.999,38.554,37.582,37.442,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,39.000,39.000,39.000,38.999,38.999,38.999,38.999,33.148,38.999,38.999,38.999,39.000,39.000,39.000,38.999,38.999,38.999,38.998,38.998,38.997,38.997,38.997,38.996,38.996,38.996,38.995,33.145,38.995,38.996,38.996,38.997,38.997,38.998,38.998,38.999,38.999,39.000,38.757,38.514,38.271,38.028,37.785,37.542,37.299,31.359,37.493,37.995,38.498,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.946,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201321AB,,-1,,,202585,202588,"LINESTRING (-112.419523 33.638935, -112.419678 33.638828)",,7,3,0,0.011580,15.000000,1200.000000,45.000000,12.750000,4.080706,14.999996, 14.999971,7.749998,7.750002, 0.000004,0.724462,0.000604,12.750000, 4.080706,14.999996, 14.999971,7.749998,7.750002, 0.000004,0.724462,0.000604,12.750000, 4.080706,14.999996, 14.999971,7.749998,7.750002, 0.000004,0.724462,0.000604,12.750000, 15.000,14.812,15.000,15.000,15.000,15.000,14.812,15.000,15.000,14.937,14.801,14.665,15.000,15.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,12.750,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,12.750,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,14.966,14.932,14.898,14.863,14.829,14.795,14.761,12.492,14.793,14.862,14.931,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.980,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201322AB,,-1,,,202586,202585,"LINESTRING (-112.419381 33.639043, -112.419523 33.638935)",,8,3,0,0.011060,35.000000,1200.000000,45.000000,29.750000,4.080706,34.999972, 34.999783,7.749994,7.750006, 0.000012,1.448924,0.001207,29.750000, 4.080706,34.999972, 34.999783,7.749994,7.750006, 0.000012,1.448924,0.001207,29.750000, 4.080706,34.999972, 34.999783,7.749994,7.750006, 0.000012,1.448924,0.001207,29.750000, 35.000,34.562,35.000,35.000,35.000,35.000,34.562,35.000,35.000,34.535,33.519,33.443,35.000,35.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,29.750,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,34.999,29.749,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,34.746,34.492,34.238,33.985,33.731,33.477,33.223,27.884,33.422,33.948,34.474,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.937,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201323AB,AZ-303-LOOP-NORTHBOUND,1,115+05691,,202599,202612,"LINESTRING (-112.418247 33.636862, -112.418240 33.640639)",,1,3,0,0.260310,68.000000,1935.000000,45.000000,57.799999,601.301364,67.982162, 67.870131,7.748270,7.751730, 0.003461,68.367765,0.035332,57.799999, 601.301364,67.982162, 67.870131,7.748270,7.751730, 0.003461,68.367765,0.035332,57.799999, 601.301364,67.982162, 67.870131,7.748270,7.751730, 0.003461,68.367765,0.035332,57.799999, 67.966,67.046,67.944,67.989,67.966,67.943,67.081,67.950,67.983,67.771,67.272,66.613,68.000,68.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,68.000,67.981,67.963,67.944,67.926,67.907,67.889,57.680,67.896,67.922,67.948,67.974,68.000,67.994,67.988,67.983,67.977,67.971,67.965,67.960,67.954,67.948,67.942,67.937,67.931,67.925,57.782,67.927,67.936,67.944,67.952,67.960,67.968,67.976,67.984,67.992,68.000,67.875,67.751,67.626,67.501,67.376,67.252,67.127,56.887,67.247,67.498,67.749,68.000,68.000,68.000,68.000,68.000,68.000,68.000,68.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.998,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.984,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201324AB,,-1,,,202607,202597,"LINESTRING (-112.418467 33.640626, -112.418445 33.636825)",,1,3,0,0.261970,68.000000,1935.000000,45.000000,57.799999,587.548732,67.982847, 67.874968,7.748334,7.751666, 0.003331,66.850903,0.034548,57.799999, 587.548732,67.982847, 67.874968,7.748334,7.751666, 0.003331,66.850903,0.034548,57.799999, 587.548732,67.982847, 67.874968,7.748334,7.751666, 0.003331,66.850903,0.034548,57.799999, 67.967,67.050,67.946,67.977,67.928,67.879,66.993,67.894,67.963,67.778,67.295,66.630,68.000,68.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,68.000,67.982,67.964,67.946,67.928,67.911,67.893,57.685,67.900,67.925,67.950,67.975,68.000,67.988,67.975,67.963,67.951,67.938,67.926,67.914,67.902,67.889,67.877,67.865,67.852,67.840,57.644,67.845,67.862,67.879,67.897,67.914,67.931,67.948,67.966,67.983,68.000,67.879,67.758,67.638,67.517,67.396,67.275,67.154,56.915,67.270,67.514,67.757,68.000,68.000,68.000,68.000,68.000,68.000,68.000,68.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.998,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.997,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.985,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201325AB,,-1,,,202602,202584,"LINESTRING (-112.417136 33.638814, -112.418026 33.640486)",,7,3,0,0.126140,15.000000,1200.000000,45.000000,12.750000,3.601049,14.999990, 14.999925,7.749995,7.750005, 0.000009,1.278614,0.001066,12.750000, 3.601049,14.999990, 14.999925,7.749995,7.750005, 0.000009,1.278614,0.001066,12.750000, 3.601049,14.999990, 14.999925,7.749995,7.750005, 0.000009,1.278614,0.001066,12.750000, 15.000,14.812,15.000,15.000,15.000,15.000,14.812,15.000,15.000,14.824,14.440,14.390,15.000,15.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,12.750,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,12.750,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,14.904,14.808,14.712,14.616,14.520,14.424,14.328,12.041,14.406,14.604,14.802,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.944,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201326AB,,-1,,,202599,202583,"LINESTRING (-112.418247 33.636862, -112.417276 33.638481)",,7,3,0,0.124830,15.000000,1200.000000,45.000000,12.750000,44.060238,14.999321, 14.994764,7.749672,7.750328, 0.000657,15.644337,0.013037,12.750000, 44.060238,14.999321, 14.994764,7.749672,7.750328, 0.000657,15.644337,0.013037,12.750000, 44.060238,14.999321, 14.994764,7.749672,7.750328, 0.000657,15.644337,0.013037,12.750000, 14.999,14.808,14.998,14.998,14.995,14.991,14.801,14.992,14.997,14.816,14.416,14.372,15.000,15.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,15.000,14.999,14.999,14.998,14.997,14.996,14.996,12.745,14.996,14.997,14.998,14.999,15.000,14.999,14.998,14.997,14.996,14.995,14.994,14.993,14.993,14.992,14.991,14.990,14.989,14.988,12.738,14.988,14.990,14.991,14.992,14.993,14.995,14.996,14.997,14.999,15.000,14.900,14.800,14.700,14.600,14.500,14.399,14.299,12.012,14.380,14.586,14.793,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.942,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201327AB,,-1,,,202587,202597,"LINESTRING (-112.418616 33.636979, -112.418445 33.636825)",,8,3,0,0.014480,35.000000,1200.000000,45.000000,29.750000,42.325211,34.998521, 34.988586,7.749693,7.750307, 0.000613,15.028286,0.012524,29.750000, 42.325211,34.998521, 34.988586,7.749693,7.750307, 0.000613,15.028286,0.012524,29.750000, 42.325211,34.998521, 34.988586,7.749693,7.750307, 0.000613,15.028286,0.012524,29.750000, 34.997,34.553,34.995,34.996,34.988,34.980,34.536,34.982,34.994,34.624,33.804,33.662,35.000,35.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,35.000,34.998,34.997,34.995,34.993,34.992,34.990,29.739,34.991,34.993,34.995,34.998,35.000,34.998,34.996,34.994,34.992,34.990,34.988,34.986,34.984,34.982,34.980,34.978,34.975,34.973,29.723,34.974,34.977,34.980,34.983,34.986,34.989,34.991,34.994,34.997,35.000,34.795,34.590,34.385,34.180,33.975,33.769,33.564,28.231,33.734,34.156,34.578,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.949,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201328AB,,-1,,,202582,202602,"LINESTRING (-112.417192 33.638624, -112.417136 33.638814)",,7,3,0,0.013490,15.000000,1200.000000,45.000000,12.750000,44.060238,14.999790, 14.998382,7.749899,7.750101, 0.000203,7.822168,0.006518,12.750000, 44.060238,14.999790, 14.998382,7.749899,7.750101, 0.000203,7.822168,0.006518,12.750000, 44.060238,14.999790, 14.998382,7.749899,7.750101, 0.000203,7.822168,0.006518,12.750000, 15.000,14.811,14.999,14.999,14.998,14.997,14.809,14.998,14.999,14.942,14.817,14.677,15.000,15.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,15.000,15.000,15.000,14.999,14.999,14.999,14.999,12.748,14.999,14.999,14.999,15.000,15.000,15.000,14.999,14.999,14.999,14.999,14.998,14.998,14.998,14.997,14.997,14.997,14.997,14.996,12.746,14.996,14.997,14.997,14.998,14.998,14.998,14.999,14.999,15.000,15.000,14.969,14.937,14.906,14.875,14.843,14.812,14.780,12.513,14.810,14.873,14.937,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.981,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201329AB,,-1,,,202583,202582,"LINESTRING (-112.417276 33.638481, -112.417192 33.638624)",,8,3,0,0.010980,35.000000,1200.000000,45.000000,29.750000,44.060238,34.998417, 34.987782,7.749672,7.750328, 0.000657,15.644337,0.013037,29.750000, 44.060238,34.998417, 34.987782,7.749672,7.750328, 0.000657,15.644337,0.013037,29.750000, 44.060238,34.998417, 34.987782,7.749672,7.750328, 0.000657,15.644337,0.013037,29.750000, 34.997,34.553,34.995,34.996,34.987,34.978,34.535,34.981,34.993,34.572,33.638,33.534,35.000,35.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,35.000,34.998,34.997,34.995,34.993,34.991,34.990,29.739,34.990,34.993,34.995,34.998,35.000,34.998,34.996,34.993,34.991,34.989,34.987,34.985,34.983,34.980,34.978,34.976,34.974,34.972,29.721,34.972,34.976,34.979,34.982,34.985,34.988,34.991,34.994,34.997,35.000,34.766,34.533,34.299,34.066,33.832,33.599,33.365,28.028,33.552,34.035,34.517,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.999,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.942,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201330AB,,-1,,,202584,202612,"LINESTRING (-112.418026 33.640486, -112.418240 33.640639)",,8,3,0,0.016550,35.000000,1200.000000,45.000000,29.750000,3.601049,34.999977, 34.999825,7.749995,7.750005, 0.000009,1.278614,0.001066,29.750000, 3.601049,34.999977, 34.999825,7.749995,7.750005, 0.000009,1.278614,0.001066,29.750000, 3.601049,34.999977, 34.999825,7.749995,7.750005, 0.000009,1.278614,0.001066,29.750000, 35.000,34.562,35.000,35.000,35.000,35.000,34.562,35.000,35.000,34.589,33.693,33.577,35.000,35.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,29.750,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,29.750,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,34.776,34.552,34.328,34.104,33.880,33.656,33.431,28.095,33.613,34.075,34.538,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.944,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
201331AB,,-1,,,633,202743,"LINESTRING (-112.402516 33.631364, -112.403268 33.624322)",,9,3,0,0.487260,20.000000,99999.000000,45.000000,17.000000,13.923246,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.549298,0.000005,17.000000, 13.923246,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.549298,0.000005,17.000000, 13.923246,20.000000, 20.000000,7.750000,7.750000, 0.000000,0.549298,0.000005,17.000000, 20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,20.000,20.000,19.750,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,17.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
